hash_par_vitima_suspeito,data_da_denuncia,denunciante,relacao_demandante_vitima,canal_de_atendimento,pais_de_origem_da_vitima,uf,estado,municipio,cenario_da_violacao,grupo_vulneravel,genero_da_vitima,idade_vitima,grau_instrucao_da_vitima,faixa_de_renda_da_vitima,raca_cor_da_vitima,deficiencia_vitima,genero_do_suspeito,idade_suspeito,grau_instrucao_do_suspeito,faixa_de_renda_do_suspeito,raca_cor_do_suspeito,deficiencia_suspeito,relacao_suspeito_x_vitima,denuncia_emergencial,nacionalidade_da_vitima,nacionalidade_do_suspeito,pais_de_origem_do_suspeito,etnia_da_vitima,etnia_do_suspeito,violacoes,motivacoes,agravantes,orientacao_sexual
4C9B603470689077A00B24FFA9C036BD6A4F32BDE9AED6AE40977CFE13D433EF,06/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,DF,Distrito Federal,Brasília,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,N/D,N/D,N/D,N/D,N/D,FEMININO,N/D,N/D,N/D,N/D,N/D,PAI/ MÃE,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
F7FB4B3B4476C821BB4D2734D1E5C57C9E58DB3DF795500F7BA6915782454B06,08/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PB,Paraíba,Cachoeira dos Índios,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,10 a 11 anos,ENSINO FUNDAMENTAL INCOMPLETO,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,ENSINO FUNDAMENTAL INCOMPLETO,ATÉ 1 SALÁRIO MÍNIMO,PRETA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
0A857361348DCF875641CBFBE5E5B14753B2E9A05C72B955077BBF26BCA32E87,20/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AL,Alagoas,Canapi,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,10 a 11 anos,N/D,N/D,N/D,N/D,MASCULINO,N/D,N/D,N/D,N/D,N/D,PAI/ MÃE,RISCO IMINENTE DE MORTE DA VÍTIMA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.ALIENAÇÃO PARENTAL;violencia_violacoes_gerais.Liberdade Sexual Física - Estupro,Motivação.EM RAZÃO DO SEXO BIOLÓGICO,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
97601CBB9B484E6D54A1D339E9511622877A4027A641B9982491023EA86299C4,10/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Tarumã,CASA DO SUSPEITO,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,MASCULINO,80 anos ou mais,N/D,N/D,BRANCA,NÃO,HIERARQUICAMENTE SUPERIOR,NÃO,N/D,ALEMÃ(ÃO),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,,
59D5D4D7FAC14A1CBCC3978033AAC55FB0149AF9CDA2391A8AD908B818B31D3D,17/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Iguatama,INSTITUIÇÃO DE LONGA PERMANÊNCIA - IDOSOS,Violência Contra Pessoa Idosa,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.AGRESSOR CONHECIDO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
DC3CAE6D3A893970615AC17392A2EA7D6AD3B2A747C1F7D5799ECEF2C2AF0EF3,07/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Varginha,CASA VÍTIMA,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,ATÉ 1 SALÁRIO MÍNIMO,PARDA,SIM,FEMININO,45 a 49 anos,ENSINO FUNDAMENTAL COMPLETO,N/D,PARDA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.CONSTRANGIMENTO,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
355B0E4C3CECC908250D3994B9028D19861B71DC2ACFA4DEBCC504DF962A3186,21/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RS,Rio Grande do Sul,Porto Alegre,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,02 a 04 anos,N/D,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,N/D,N/D,BRANCA,N/D,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.OUTROS,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
2CC2CEDF5683A024EC8428977FD2E3E49EC6282900BA3D97CA066C6D554A4DED,28/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,GO,Goias,São João d,CASA DO SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,12 a 14 anos,N/D,N/D,PARDA,N/D,MASCULINO,55 a 59 anos,N/D,N/D,N/D,N/D,SEM RELAÇÃO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,BRASILEIRO(A),N/D,N/D,N/D,N/D,violencia_fisica.OUTROS;violencia_fisica.LESÃO CORPORAL;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_violacoes_gerais.Liberdade Sexual Física - Estupro,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR POSSUI INFLUÊNCIA JUNTO ÀS AUTORIDADES LOCAIS;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES",
4ABF1507C3EE27AAD8189DCD9E70581A6A9B8A8E5095548B4562C61095844A72,05/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PE,Pernambuco,Olinda,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,65 a 69 anos,ENSINO FUNDAMENTAL INCOMPLETO,ATÉ 1 SALÁRIO MÍNIMO,PARDA,SIM,FEMININO,30 a 34 anos,ENSINO FUNDAMENTAL INCOMPLETO,ATÉ 1 SALÁRIO MÍNIMO,PRETA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.EXPOSIÇÃO;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.CALÚNIA;violencia_agressao_honra.INJÚRIA;violencia_agressao_direito_liberdade.DIREITOS DE REPRODUÇÃO;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
18271163BEFE1FB9D12EB22D74D09D59F6D22C0D2260E1C5FB8998D9C9A35071,14/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MA,Maranhão,São Luís,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,N/D,N/D,BRANCA,N/D,MASCULINO,35 a 39 anos,N/D,N/D,BRANCA,N/D,PAI/ MÃE,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
35CF45E3D5BF195BBF41DDD7EE19D59D8BA7C769125C0C04F2C2BA84AF192DD5,24/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,São Paulo,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,PAI/ MÃE,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.DIFAMAÇÃO,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
84E771F84B8BF63AD4DA528F625AC30302AB5F231C6E4775E443B4F1D8EAF372,16/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AL,Alagoas,Maceió,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,75 a 79 anos,N/D,1 A 3 SALÁRIOS MÍNIMOS,BRANCA,NÃO,MASCULINO,50 a 54 anos,N/D,N/D,BRANCA,NÃO,FILHO(A),NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_psicologica.TORTURA PSÍQUICA;violencia_agressao_honra.INJÚRIA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA ECONÔMICA,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
E4FE20DAC38A6B85059F47D120885C053F693A3F70BE6E1862391151E514B528,26/01/2020 00:00,TERCEIRO,IRMÃO(Ã),DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AM,Amazonas,Manaus,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,N/D,N/D,N/D,N/D,N/D,N/D,FEMININO,30 a 34 anos,N/D,N/D,PARDA,NÃO,FILHO(A),NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DE CONDIÇÕES MENTAIS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
0B0F4CB0779E1F9EBA43BA9CA83173F9FC438C34AD126793630CF7381D34F27F,11/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,BA,Bahia,Salvador,CASA DO SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,02 a 04 anos,N/D,N/D,PRETA,SIM,MASCULINO,25 a 29 anos,ENSINO FUNDAMENTAL INCOMPLETO,N/D,PRETA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.TORTURA PSÍQUICA,Motivação.EM RAZÃO DE CONDIÇÕES MENTAIS;Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
4991B3AD0038897F0CB8900C898E8889038E443A592881921AD0A0AB256B85B6,25/06/2020 00:00,TERCEIRO,FILHO(A),DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Juiz de Fora,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,ANALFABETO,1 A 3 SALÁRIOS MÍNIMOS,PRETA,SIM,FEMININO,60 a 64 anos,ENSINO FUNDAMENTAL COMPLETO,N/D,PRETA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.CALÚNIA;violencia_agressao_liberdade_civil.PROPRIEDADE - PATRIMÔNIO MATERIAL;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA ECONÔMICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
2E7DE49D11626F06833DD202ADD231A098F70A8298904BF7A4A65CC4A23AB2F6,01/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RS,Rio Grande do Sul,Bagé,DELEGACIA DE POLÍCIA COMO UNIDADE PRISIONAL,Violência Contra Pessoa em Restrição de Liberdade,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.CONSTRANGIMENTO,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,Agravantes.VÍTIMA PRESA EM INSTITUIÇÃO PÚBLICA,
26A3577EA755E88230CDBC892E8C70FF62DD037A6C80845AB90A85D3C36DF148,18/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,São Paulo,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,05 a 09 anos,N/D,N/D,N/D,N/D,FEMININO,35 a 39 anos,N/D,N/D,N/D,N/D,PAI/ MÃE,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_fisica.LESÃO CORPORAL;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.TORTURA PSÍQUICA;violencia_agressao_honra.INJÚRIA;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.VIOLÊNCIA NO ÂMBITO DOMÉSTICO - COABITAÇÃO E HOSPITALIDADE;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES;Agravantes.MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO",
090383EE3D9308C2952E2ACC8427F932176206129A996F257CC65297E90F26C8,05/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Birigui,LOCAL DE TRABALHO DO AGRESSOR,Violência Contra Criança ou Adolescente,N/D,N/D,N/D,N/D,N/D,N/D,FEMININO,55 a 59 anos,SUPERIOR COMPLETO,N/D,BRANCA,NÃO,PROFESSOR(A),NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
2718E8C0791AC0E70F40C43FAC1C86ACD64612FBD4CEDA7A68FDA5B06CB89461,30/01/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Rio de Janeiro,CASA DO SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,N/D,1 A 3 SALÁRIOS MÍNIMOS,PARDA,NÃO,MASCULINO,45 a 49 anos,ENSINO MÉDIO COMPLETO,1 A 3 SALÁRIOS MÍNIMOS,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_psicologica.ALIENAÇÃO PARENTAL,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
103B8BCD5A0FF0C3A1C60CCBC15A6B0EE4BBBBE89B512F37206FF0230FEBCC54,13/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Contagem,CASA VÍTIMA,Violência Contra Criança ou Adolescente,MASCULINO,12 a 14 anos,N/D,N/D,PARDA,SIM,MASCULINO,40 a 44 anos,SUPERIOR COMPLETO,N/D,PARDA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_fisica.LESÃO CORPORAL;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.AMEAÇA/COAÇÃO,,"Agravantes.AGRESSOR CONHECIDO;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
CC12B3371E31CBA05942A7B3E972A6A9D87A1271CCEB838CD9C592A05C60997A,16/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Santos,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,N/D,CRIANÇA/ADOLESCENTE QUE NÃO FREQUENTA INSTITUIÇÃO DE ENSINO,N/D,PARDA,NÃO,MASCULINO,18 a 19 anos,N/D,N/D,AMARELA,NÃO,PADRASTO/ MADRASTA,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.LESÃO CORPORAL;violencia_fisica.TORTURA FÍSICA;violencia_fisica.INSUBSISTÊNCIA INTELECTUAL;violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_psicologica.TORTURA PSÍQUICA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
ACD5499A5F83BE4F890AC6258F4A358D61BADED646438CB4DD28EC873BA76F14,11/05/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Uberaba,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,40 a 44 anos,N/D,N/D,N/D,N/D,FEMININO,45 a 49 anos,N/D,N/D,N/D,N/D,IRMÃO(Ã),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO,Motivação.EM RAZÃO DE CONDIÇÕES FÍSICAS;Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
40C8AC2EDF83F20F46FB5A7EC1F209E008054C6A13C63053F32CB9F03F61AE52,04/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RS,Rio Grande do Sul,Santa Maria,CASA VÍTIMA,Violência Contra Pessoa Idosa,FEMININO,80 anos ou mais,ENSINO FUNDAMENTAL COMPLETO,ATÉ 1 SALÁRIO MÍNIMO,BRANCA,NÃO,FEMININO,30 a 34 anos,ENSINO MÉDIO INCOMPLETO,N/D,BRANCA,N/D,VIZINHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_agressao_honra.DIFAMAÇÃO;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS;Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CONHECIDO;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO",
38B1869D203F0502C71AFEDFEDB88B6F2F1ABD178F1F0A5B1FE00B41D854609C,21/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RS,Rio Grande do Sul,Montenegro,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,N/D,N/D,N/D,N/D,N/D,FEMININO,45 a 49 anos,N/D,N/D,BRANCA,NÃO,AVÔ(Ó),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_psicologica.EXPOSIÇÃO,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
E830B57AC87AEE5BAE4490F11FEA25B27980CB4588BC4164BA85B4FF2E7AD8AD,03/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Mogi das Cruzes,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,MASCULINO,N/D,N/D,N/D,N/D,SIM,MASCULINO,35 a 39 anos,N/D,N/D,N/D,NÃO,FILHO(A),NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_fisica.TORTURA FÍSICA;violencia_fisica.MAUS TRATOS;violencia_fisica.SITUAÇÃO DE RUA/ ABANDONO MATERIAL;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.EXPOSIÇÃO,Motivação.EM RAZÃO DE CONDIÇÕES FÍSICAS;Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
B99F17EE71E683244A425B5A850C4C0548BD5B087DDE42ADE6D9FC61F8B7BF02,21/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MS,Mato Grosso do Sul,Porto Murtinho,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,02 a 04 anos,CRIANÇA/ADOLESCENTE QUE NÃO FREQUENTA INSTITUIÇÃO DE ENSINO,N/D,PARDA,NÃO,FEMININO,25 a 29 anos,ENSINO FUNDAMENTAL INCOMPLETO,N/D,PARDA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
